Referencia,Destinos,Porcentajes,Superficie Total,Mun
8597064,"['Vivienda', 'Garaje Cerrado']","[90.91, 9.09]","[200, 20]",69
8597065,['Garaje Cerrado'],[100.0],[144],69
8597066,['Vivienda'],[100.0],[387],69
8597067,['Solar'],[100.0],[94],69
8597068,"['Vivienda', 'Trastero', 'Garaje Cerrado']","[40.87, 50.77, 8.36]","[132, 164, 27]",69
8597069,"['Vivienda', 'Garaje Cerrado', 'Trastero']","[57.39, 37.39, 5.22]","[132, 86, 12]",69
8597070,"['Vivienda', 'Local Comercial']","[73.99, 26.01]","[1826, 642]",69
8597071,"['Vivienda', 'Local Comercial']","[81.17, 18.83]","[1793, 416]",69
8597072,"['Vivienda', 'Local Comercial']","[75.1, 24.9]","[1957, 649]",69
8597073,['Religioso'],[100.0],[600],69
8597074,"['Vivienda', 'Trastero', 'Garaje Cerrado']","[94.73, 3.82, 1.45]","[5751, 232, 88]",69
8597075,"['Duplex', 'Terraza', 'Vivienda', 'Trastero']","[15.52, 9.55, 69.77, 5.16]","[265, 163, 1191, 88]",69
8597076,"['Local Comercial', 'Vivienda', 'Trastero']","[14.32, 84.55, 1.13]","[178, 1051, 14]",69
8597077,"['Vivienda', 'Trastero', 'Plaza Parking', 'Garaje Cerrado']","[85.36, 0.71, 11.64, 2.29]","[968, 8, 132, 26]",69
8597078,"['Vivienda', 'Trastero', 'Terraza']","[82.32, 4.19, 13.49]","[1434, 73, 235]",69
8597079,"['Vivienda', 'Trastero']","[72.19, 27.81]","[135, 52]",69
8597080,"['Almacen', 'Vivienda']","[13.86, 86.14]","[70, 435]",69
8597081,['Oficina'],[100.0],[5620],69
8597082,"['Local Comercial', 'Vivienda', 'Edificabilidad']","[21.12, 78.88, 0.0]","[286, 1068, 0]",69
8597083,['Deportivo'],[100.0],[480],69
8597084,"['Religioso', 'Vivienda']","[96.41, 3.59]","[2415, 90]",69
8597085,"['Local Comercial', 'Vivienda']","[9.23, 90.77]","[425, 4178]",69
8597086,"['Garaje Cerrado', 'Trastero', 'Vivienda', 'Terraza', 'Deportivo']","[20.69, 11.42, 49.78, 14.66, 3.45]","[192, 106, 462, 136, 32]",69
8597087,"['Garaje Cerrado', 'Vivienda', 'Terraza', 'Trastero']","[14.97, 58.28, 21.09, 5.67]","[132, 514, 186, 50]",69
8597088,['Deportivo'],[100.0],[6100],69
8597089,"['Garaje Cerrado', 'Almacen', 'Oficina', 'Industrial']","[46.24, 23.12, 25.92, 4.72]","[960, 480, 538, 98]",69
8597090,"['Vivienda', 'Trastero', 'Garaje Cerrado']","[69.96, 19.96, 10.08]","[687, 196, 99]",69
8597091,"['Vivienda', 'Local Comercial']","[75.0, 25.0]","[189, 63]",69
8597092,"['Vivienda', 'Local Comercial']","[82.54, 17.46]","[624, 132]",69
8597093,"['Local Comercial', 'Vivienda', 'Trastero']","[20.32, 70.65, 9.03]","[63, 219, 28]",69
8597094,"['Local Comercial', 'Vivienda', 'Terraza']","[15.68, 82.66, 1.66]","[85, 448, 9]",69
8597095,"['Vivienda', 'Local Comercial']","[76.45, 23.55]","[448, 138]",69
8597096,"['Local Comercial', 'Vivienda']","[27.46, 72.54]","[240, 634]",69
8597097,"['Vivienda', 'Trastero', 'Almacen']","[55.17, 17.24, 27.59]","[96, 30, 48]",69
8597098,"['Vivienda', 'Garaje Cerrado', 'Trastero']","[70.18, 17.54, 12.28]","[480, 120, 84]",69
8597099,"['Vivienda', 'Trastero', 'Local Comercial', 'Garaje Cerrado', 'Duplex', 'Terraza']","[90.4, 1.34, 1.59, 3.73, 1.77, 1.16]","[3973, 59, 70, 164, 78, 51]",69
8597100,"['Vivienda', 'Trastero', 'Garaje Cerrado']","[67.61, 21.13, 11.27]","[240, 75, 40]",69
8597101,['Vivienda'],[100.0],[206],69
8597102,"['Vivienda', 'Plaza Parking', 'Local Comercial', 'Terraza', 'Jardin', 'Trastero']","[65.82, 4.71, 15.48, 4.19, 9.72, 0.07]","[880, 63, 207, 56, 130, 1]",69
8597103,"['Vivienda', 'Local Comercial']","[80.31, 19.69]","[1656, 406]",69
8597104,"['Vivienda', 'Local Comercial', 'Edificabilidad']","[79.37, 20.63, 0.0]","[1089, 283, 0]",69
8597105,['Educativo'],[100.0],[1661],69
8597106,['Cultural'],[100.0],[711],69
8597107,"['Local Comercial', 'Vivienda', 'Terraza', 'Accesos y pasillos', 'Trastero']","[5.35, 91.5, 1.21, 0.7, 1.24]","[238, 4071, 54, 31, 55]",69
8597108,"['Vivienda', 'Local Comercial']","[89.04, 10.96]","[2682, 330]",69
8597109,"['Vivienda', 'Local Comercial', 'Trastero']","[89.91, 7.04, 3.05]","[2682, 210, 91]",69
8597110,"['Vivienda', 'Educativo']","[1.58, 98.42]","[49, 3062]",69
8597111,"['Trastero', 'Vivienda', 'Terraza', 'Plaza Parking', 'Local Comercial', 'Oficina']","[4.72, 67.02, 7.05, 7.49, 8.06, 5.66]","[75, 1065, 112, 119, 128, 90]",69
8597112,"['Plaza Parking', 'Trastero', 'Vivienda', 'Terraza', 'Deportivo']","[15.74, 3.95, 56.81, 20.78, 2.71]","[1015, 255, 3663, 1340, 175]",69
8597113,['Vivienda'],[100.0],[1733],69
8597114,['Local Comercial'],[100.0],[1090],69
8597115,['Educativo'],[100.0],[1760],69
8597116,"['Vivienda', 'Local Comercial']","[89.04, 10.96]","[2682, 330]",69
8597117,['Deportivo'],[100.0],[800],69
8597118,['Hosteleria'],[100.0],[611],69
8597119,"['Garaje Cerrado', 'Vivienda']","[33.33, 66.67]","[70, 140]",69
8597120,"['Religioso', 'Trastero']","[98.89, 1.11]","[1604, 18]",69
8597121,['Vivienda'],[100.0],[2058],69
8597122,"['Garaje Cerrado', 'Vivienda']","[23.49, 76.51]","[429, 1397]",69
8597123,"['Vivienda', 'Trastero', 'Garaje Cerrado']","[51.28, 43.59, 5.13]","[200, 170, 20]",69
8597124,['Industrial'],[100.0],[18],69
8597125,"['Vivienda', 'Garaje Cerrado', 'Trastero']","[62.52, 20.39, 17.09]","[512, 167, 140]",69
8597126,"['Vivienda', 'Trastero']","[55.8, 44.2]","[308, 244]",69
8597127,"['Vivienda', 'Garaje Cerrado', 'Trastero']","[75.0, 22.74, 2.26]","[498, 151, 15]",69
8597128,"['Garaje Cerrado', 'Vivienda']","[27.8, 72.2]","[298, 774]",69
8597129,['Solar'],[100.0],[1078],69
8597130,"['Vivienda', 'Local Comercial']","[87.94, 12.06]","[423, 58]",69
8597131,"['Local Comercial', 'Vivienda']","[10.95, 89.05]","[487, 3960]",69
8597132,"['Accesos y pasillos', 'Plaza Parking', 'Garaje Cerrado']","[38.96, 55.26, 5.78]","[263, 373, 39]",69
8597133,"['Local Comercial', 'Vivienda']","[18.46, 81.54]","[125, 552]",69
8597134,"['Vivienda', 'Trastero']","[96.06, 3.94]","[317, 13]",69
8597135,"['Local Comercial', 'Vivienda', 'Trastero']","[7.8, 90.13, 2.07]","[343, 3961, 91]",69
8597136,"['Local Comercial', 'Oficina', 'Plaza Parking']","[38.56, 38.14, 23.31]","[364, 360, 220]",69
8597137,['Solar'],[100.0],[549],69
8597138,"['Vivienda', 'Local Comercial', 'Trastero']","[60.3, 36.33, 3.38]","[571, 344, 32]",69
8597139,['Jardin'],[100.0],[300],69
8597140,"['Almacen', 'Vivienda']","[44.09, 55.91]","[362, 459]",69
8597141,['Solar'],[100.0],[1214],69
8597142,"['Garaje Cerrado', 'Vivienda', 'Trastero']","[29.38, 58.76, 11.86]","[213, 426, 86]",69
8597143,"['Garaje Cerrado', 'Vivienda']","[33.33, 66.67]","[132, 264]",69
8597144,"['Vivienda', 'Trastero', 'Garaje Cerrado']","[78.41, 18.68, 2.91]","[701, 167, 26]",69
8597145,"['Garaje Cerrado', 'Trastero', 'Vivienda', 'Terraza', 'Deportivo']","[11.77, 5.86, 48.55, 31.23, 2.59]","[259, 129, 1068, 687, 57]",69
8597146,"['Vivienda', 'Trastero', 'Terraza', 'Garaje Cerrado', 'Almacen']","[50.68, 23.56, 0.82, 14.79, 10.14]","[185, 86, 3, 54, 37]",69
8597147,['Solar'],[100.0],[1820],69
8597148,"['Vivienda', 'Trastero', 'Garaje Cerrado', 'Almacen']","[61.79, 19.2, 13.68, 5.33]","[985, 306, 218, 85]",69
8597149,"['Vivienda', 'Trastero', 'Garaje Cerrado']","[63.59, 21.2, 15.22]","[234, 78, 56]",69
8597150,"['Local Comercial', 'Vivienda']","[20.94, 79.06]","[222, 838]",69
8597151,"['Garaje Cerrado', 'Vivienda', 'Trastero']","[25.95, 68.24, 5.81]","[375, 986, 84]",69
8597152,"['Vivienda', 'Jardin', 'Garaje Cerrado']","[20.11, 69.84, 10.05]","[336, 1167, 168]",69
8597153,"['Vivienda', 'Garaje Cerrado', 'Terraza']","[75.94, 13.97, 10.09]","[647, 119, 86]",69
8597154,"['Vivienda', 'Garaje Cerrado', 'Trastero']","[56.25, 20.72, 23.03]","[171, 63, 70]",69
8597155,"['Vivienda', 'Almacen']","[87.5, 12.5]","[595, 85]",69
8597156,['Vivienda'],[100.0],[680],69
8597157,['Vivienda'],[100.0],[569],69
8597158,"['Vivienda', 'Trastero', 'Garaje Cerrado']","[60.27, 12.33, 27.4]","[220, 45, 100]",69
8597159,"['Vivienda', 'Plaza Parking', 'Trastero']","[76.73, 10.77, 12.5]","[798, 112, 130]",69
8597160,"['Vivienda', 'Garaje Cerrado']","[83.6, 16.4]","[1050, 206]",69
8597161,"['Vivienda', 'Garaje Cerrado']","[85.74, 14.26]","[1076, 179]",69
8597162,"['Vivienda', 'Garaje Cerrado']","[84.49, 15.51]","[1068, 196]",69
8597163,['Edificabilidad'],[100.0],[1458],69
8597164,"['Vivienda', 'Trastero', 'Garaje Cerrado']","[84.5, 6.08, 9.42]","[556, 40, 62]",69
8597165,['Local Comercial'],[100.0],[1338],69
8597166,['Vivienda'],[100.0],[872],69
8597167,"['Trastero', 'Vivienda', 'Garaje Cerrado', 'Plaza Parking']","[16.01, 72.7, 10.07, 1.22]","[237, 1076, 149, 18]",69
8597168,"['Trastero', 'Vivienda', 'Almacen']","[13.33, 80.0, 6.67]","[372, 2232, 186]",69
8597169,"['Vivienda', 'Trastero', 'Garaje Cerrado']","[83.06, 11.78, 5.15]","[564, 80, 35]",69
8597170,"['Local Comercial', 'Garaje Cerrado']","[85.27, 14.73]","[978, 169]",69
8597171,"['Vivienda', 'Garaje Cerrado']","[80.69, 19.31]","[1312, 314]",69
8597172,"['Vivienda', 'Local Comercial', 'Trastero']","[68.65, 19.91, 11.44]","[600, 174, 100]",69
8597173,['Vivienda'],[100.0],[462],69
8597174,"['Vivienda', 'Local Comercial']","[66.89, 33.11]","[202, 100]",69
8597175,['Vivienda'],[100.0],[375],69
8597177,"['Vivienda', 'Garaje Cerrado', 'Trastero']","[80.26, 6.58, 13.16]","[610, 50, 100]",69
8597178,['Deportivo'],[100.0],[6170],69
8597179,"['Local Comercial', 'Vivienda']","[45.89, 54.11]","[419, 494]",69
8597180,"['Vivienda', 'Trastero', 'Garaje Cerrado']","[87.62, 5.84, 6.54]","[750, 50, 56]",69
8597181,"['Garaje Cerrado', 'Vivienda', 'Duplex']","[17.34, 48.8, 33.87]","[108, 304, 211]",69
8597182,"['Vivienda', 'Garaje Cerrado', 'Duplex']","[41.58, 17.68, 40.74]","[395, 168, 387]",69
8597183,['Vivienda'],[100.0],[919],69
8597184,"['Trastero', 'Garaje Cerrado', 'Vivienda']","[1.58, 26.48, 71.94]","[8, 134, 364]",69
8597185,"['Vivienda', 'Trastero', 'Garaje Cerrado', 'Almacen']","[34.13, 11.9, 2.65, 51.32]","[258, 90, 20, 388]",69
8597186,"['Garaje Cerrado', 'Trastero']","[99.51, 0.49]","[1618, 8]",69
8597187,"['Plaza Parking', 'Trastero', 'Duplex', 'Terraza', 'Jardin']","[7.68, 6.93, 40.72, 22.6, 22.07]","[72, 65, 382, 212, 207]",69
8597188,"['Vivienda', 'Local Comercial']","[75.86, 24.14]","[528, 168]",69
8597189,"['Trastero', 'Garaje Cerrado', 'Vivienda']","[7.35, 28.85, 63.8]","[41, 161, 356]",69
8597190,['Local Comercial'],[100.0],[935],69
8597191,"['Vivienda', 'Local Comercial']","[78.79, 21.21]","[743, 200]",69
8597192,"['Industrial', 'Oficina']","[93.06, 6.94]","[268, 20]",69
8597193,"['Vivienda', 'Garaje Cerrado']","[91.78, 8.22]","[469, 42]",69
8597194,"['Vivienda', 'Trastero']","[64.44, 35.56]","[290, 160]",69
8597195,"['Vivienda', 'Garaje Cerrado']","[78.04, 21.96]","[334, 94]",69
8597196,"['Vivienda', 'Garaje Cerrado', 'Trastero']","[66.57, 18.45, 14.98]","[480, 133, 108]",69
8597197,['Vivienda'],[100.0],[420],69
8597198,"['Vivienda', 'Local Comercial']","[74.66, 25.34]","[501, 170]",69
8597199,"['Trastero', 'Plaza Parking', 'Vivienda']","[7.69, 14.42, 77.88]","[32, 60, 324]",69
8597200,"['Vivienda', 'Trastero']","[82.56, 17.44]","[426, 90]",69
8597201,['Vivienda'],[100.0],[568],69
8597202,"['Vivienda', 'Plaza Parking', 'Trastero', 'Deportivo']","[63.07, 14.97, 3.79, 18.16]","[632, 150, 38, 182]",69
8597203,"['Vivienda', 'Trastero', 'Terraza']","[90.02, 8.42, 1.56]","[577, 54, 10]",69
8597204,"['Vivienda', 'Trastero']","[62.5, 37.5]","[440, 264]",69
8597205,"['Vivienda', 'Garaje Cerrado']","[76.01, 23.99]","[301, 95]",69
8597206,"['Vivienda', 'Trastero', 'Garaje Cerrado']","[61.36, 30.68, 7.95]","[270, 135, 35]",69
8597207,"['Vivienda', 'Local Comercial', 'Duplex']","[51.8, 25.9, 22.3]","[288, 144, 124]",69
8597209,['Deposito'],[100.0],[180],69
8597210,"['Trastero', 'Plaza Parking', 'Vivienda']","[6.5, 12.5, 81.0]","[26, 50, 324]",69
8597211,"['Trastero', 'Plaza Parking', 'Vivienda']","[6.06, 12.12, 81.82]","[24, 48, 324]",69
8597212,"['Trastero', 'Plaza Parking', 'Vivienda']","[7.77, 13.59, 78.64]","[32, 56, 324]",69
8597213,"['Trastero', 'Plaza Parking', 'Vivienda']","[6.28, 12.31, 81.41]","[25, 49, 324]",69
8597214,"['Trastero', 'Plaza Parking', 'Vivienda']","[6.11, 11.45, 82.44]","[24, 45, 324]",69
8597215,"['Vivienda', 'Garaje Cerrado', 'Trastero']","[68.73, 28.84, 2.43]","[510, 214, 18]",69
8597216,"['Vivienda', 'Trastero', 'Garaje Cerrado']","[84.98, 10.73, 4.29]","[396, 50, 20]",69
8597217,"['Vivienda', 'Trastero']","[67.27, 32.73]","[261, 127]",69
8597218,"['Garaje Cerrado', 'Vivienda', 'Trastero']","[12.35, 76.66, 10.99]","[145, 900, 129]",69
8597219,['Industrial'],[100.0],[1110],69
8597220,"['Educativo', 'Trastero']","[95.06, 4.94]","[963, 50]",69
8597221,"['Vivienda', 'Garaje Cerrado', 'Trastero']","[73.86, 1.52, 24.62]","[390, 8, 130]",69
8597222,['Solar'],[100.0],[775],69
8597223,['Vivienda'],[100.0],[2208],69
8597224,"['Vivienda', 'Garaje Cerrado']","[88.06, 11.94]","[6326, 858]",69
8597225,"['Hosteleria', 'Terraza', 'Deportivo']","[86.81, 2.2, 10.99]","[395, 10, 50]",69
8597226,"['Plaza Parking', 'Local Comercial', 'Garaje Cerrado', 'Vivienda', 'Almacen']","[58.4, 36.45, 2.81, 1.17, 1.17]","[2099, 1310, 101, 42, 42]",69
8597227,['Industrial'],[100.0],[3047],69
8597228,"['Vivienda', 'Plaza Parking', 'Trastero']","[68.25, 9.52, 22.22]","[344, 48, 112]",69
8597229,"['Plaza Parking', 'Garaje Cerrado', 'Industrial', 'Local Comercial', 'Terraza']","[28.2, 21.86, 33.75, 9.65, 6.55]","[2119, 1643, 2536, 725, 492]",69
8597230,"['Vivienda', 'Plaza Parking']","[96.03, 3.97]","[8255, 341]",69
8597231,['Solar'],[100.0],[1165],69
8597232,"['Vivienda', 'Trastero', 'Garaje Cerrado']","[37.08, 25.84, 37.08]","[99, 69, 99]",69
8597233,"['Local Comercial', 'Vivienda']","[41.1, 58.9]","[60, 86]",69
8597234,"['Vivienda', 'Garaje Cerrado']","[84.0, 16.0]","[1050, 200]",69
8597235,"['Garaje Cerrado', 'Vivienda', 'Trastero']","[10.53, 84.85, 4.62]","[73, 588, 32]",69
8597236,"['Duplex', 'Plaza Parking']","[86.07, 13.93]","[445, 72]",69
8597237,"['Vivienda', 'Garaje Cerrado']","[66.55, 33.45]","[396, 199]",69
8597238,"['Vivienda', 'Garaje Cerrado', 'Oficina', 'Terraza']","[89.46, 4.13, 5.92, 0.5]","[3750, 173, 248, 21]",69
8597239,"['Garaje Cerrado', 'Local Comercial', 'Vivienda', 'Almacen', 'Terraza']","[4.1, 8.51, 83.39, 2.98, 1.01]","[186, 386, 3781, 135, 46]",69
8597240,['Vivienda'],[100.0],[377],69
8597241,['Vivienda'],[100.0],[354],69
8597242,"['Vivienda', 'Garaje Cerrado']","[84.58, 15.42]","[1059, 193]",69
8597243,['Deportivo'],[100.0],[557],69
8597244,['Vivienda'],[100.0],[238],69
8597245,"['Plaza Parking', 'Trastero', 'Vivienda', 'Duplex', 'Local Comercial']","[17.8, 15.07, 43.65, 22.81, 0.67]","[345, 292, 846, 442, 13]",69
8597246,"['Vivienda', 'Garaje Cerrado', 'Terraza', 'Jardin']","[51.76, 27.29, 18.27, 2.68]","[2473, 1304, 873, 128]",69
8597247,['Solar'],[100.0],[506],69
8597248,"['Vivienda', 'Local Comercial', 'Almacen', 'Industrial']","[19.5, 44.64, 13.9, 21.96]","[540, 1236, 385, 608]",69
8597249,"['Vivienda', 'Jardin', 'Terraza', 'Trastero', 'Garaje Cerrado']","[49.75, 42.93, 2.83, 1.66, 2.83]","[299, 258, 17, 10, 17]",69
8597250,"['Vivienda', 'Trastero', 'Garaje Cerrado']","[53.33, 35.56, 11.11]","[144, 96, 30]",69
8597251,['Vivienda'],[100.0],[327],69
8597252,"['Duplex', 'Terraza', 'Plaza Parking', 'Deportivo']","[53.1, 36.17, 9.46, 1.27]","[1336, 910, 238, 32]",69
8597253,"['Vivienda', 'Garaje Cerrado']","[83.74, 16.26]","[103, 20]",69
8597254,"['Educativo', 'Garaje Cerrado']","[91.91, 8.09]","[284, 25]",69
8597255,['Vivienda'],[100.0],[277],69
8597256,['Vivienda'],[100.0],[160],69
8597257,"['Vivienda', 'Duplex']","[38.93, 61.07]","[51, 80]",69
8597258,"['Vivienda', 'Garaje Cerrado']","[74.64, 25.36]","[468, 159]",69
8597259,"['Vivienda', 'Trastero']","[76.51, 23.49]","[228, 70]",69
8597260,"['Vivienda', 'Garaje Cerrado']","[67.66, 32.34]","[364, 174]",69
8597261,"['Vivienda', 'Garaje Cerrado', 'Trastero', 'Terraza', 'Jardin', 'Deportivo']","[42.67, 11.09, 19.04, 9.6, 13.33, 4.27]","[800, 208, 357, 180, 250, 80]",69
8597262,['Industrial'],[100.0],[495],69
8597263,"['Vivienda', 'Jardin', 'Terraza', 'Plaza Parking', 'Trastero', 'Duplex', 'Deportivo']","[32.73, 19.22, 12.99, 20.09, 2.77, 9.09, 3.12]","[378, 222, 150, 232, 32, 105, 36]",69
8597264,['Hosteleria'],[100.0],[580],69
8597265,"['Vivienda', 'Garaje Cerrado', 'Jardin', 'Agropecuario']","[21.3, 9.21, 65.81, 3.68]","[266, 115, 822, 46]",69
8597266,['Vivienda'],[100.0],[60],69
8597267,"['Garaje Cerrado', 'Vivienda']","[37.56, 62.44]","[243, 404]",69
8597268,"['Garaje Cerrado', 'Vivienda', 'Terraza', 'Jardin']","[20.0, 62.8, 16.34, 0.86]","[558, 1752, 456, 24]",69
8597269,"['Vivienda', 'Garaje Cerrado']","[95.12, 4.88]","[585, 30]",69
8597270,"['Vivienda', 'Garaje Cerrado']","[66.67, 33.33]","[204, 102]",69
8597271,"['Garaje Cerrado', 'Vivienda', 'Trastero']","[20.26, 78.46, 1.28]","[285, 1104, 18]",69
8597272,"['Garaje Cerrado', 'Vivienda']","[20.77, 79.23]","[576, 2197]",69
8597273,"['Vivienda', 'Plaza Parking']","[81.63, 18.37]","[1880, 423]",69
8597274,"['Trastero', 'Vivienda', 'Garaje Cerrado']","[17.61, 61.13, 21.26]","[319, 1107, 385]",69
8597275,['Vivienda'],[100.0],[400],69
8597276,"['Local Comercial', 'Vivienda']","[10.86, 89.14]","[483, 3963]",69
8597277,"['Vivienda', 'Local Comercial']","[90.33, 9.67]","[2682, 287]",69
8597278,"['Local Comercial', 'Vivienda']","[9.24, 90.76]","[277, 2720]",69
8597279,"['Local Comercial', 'Vivienda']","[9.78, 90.22]","[291, 2684]",69
8597280,"['Almacen', 'Vivienda', 'Trastero', 'Duplex']","[35.31, 16.17, 4.95, 43.56]","[107, 49, 15, 132]",69
8597282,['Solar'],[100.0],[45],69
8597283,['Solar'],[100.0],[31],69
8597284,['Solar'],[100.0],[22],69
8597285,['Solar'],[100.0],[7948],69
8597287,['Accesos y pasillos'],[100.0],[10],69
8597288,['Solar'],[100.0],[1327],69
8597289,['Solar'],[100.0],[1341],69
8597290,"['Garaje Cerrado', 'Almacen', 'Vivienda']","[21.79, 7.32, 70.89]","[289, 97, 940]",69
8597291,"['Vivienda', 'Garaje Cerrado', 'Almacen', 'Trastero']","[73.38, 22.56, 3.83, 0.23]","[940, 289, 49, 3]",69
8597296,['Solar'],[100.0],[177],69
8597297,['Solar'],[100.0],[2362],69
8598001,"['Vivienda', 'Terraza']","[82.06, 17.94]","[334, 73]",69
8598002,"['Educativo', 'Deportivo']","[80.5, 19.5]","[4128, 1000]",69
8693052,['Vivienda'],[100.0],[103],69
8695002,"['Vivienda', 'Garaje Cerrado']","[59.94, 40.06]","[380, 254]",69
8695003,['Solar'],[100.0],[7030],69
8695004,['Almacen'],[100.0],[108],69
8695005,"['Agropecuario', 'Vivienda', 'Trastero']","[26.58, 26.58, 46.84]","[240, 240, 423]",69
8695006,"['Trastero', 'Agropecuario', 'Vivienda', 'Garaje Cerrado']","[29.55, 31.63, 31.63, 7.19]","[185, 198, 198, 45]",69
8695007,"['Vivienda', 'Garaje Cerrado', 'Trastero']","[31.24, 38.47, 30.29]","[294, 362, 285]",69
8695008,"['Agropecuario', 'Vivienda', 'Trastero', 'Garaje Cerrado']","[31.51, 31.51, 21.66, 15.32]","[144, 144, 99, 70]",69
8695009,"['Vivienda', 'Trastero']","[51.82, 48.18]","[314, 292]",69
8695010,"['Garaje Cerrado', 'Vivienda', 'Terraza']","[17.3, 78.45, 4.25]","[114, 517, 28]",69
8695011,['Solar'],[100.0],[1069],69
8695012,['Solar'],[100.0],[1753],69
8695013,"['Trastero', 'Agropecuario', 'Vivienda']","[54.48, 22.76, 22.76]","[359, 150, 150]",69
8695015,['Vivienda'],[100.0],[666],69
8695016,"['Local Comercial', 'Vivienda']","[21.54, 78.46]","[56, 204]",69
8695017,"['Garaje Cerrado', 'Vivienda', 'Trastero']","[19.39, 40.31, 40.31]","[38, 79, 79]",69
8695018,"['Vivienda', 'Garaje Cerrado']","[74.44, 25.56]","[297, 102]",69
8695019,"['Agropecuario', 'Garaje Cerrado', 'Vivienda', 'Trastero']","[44.75, 15.54, 38.65, 1.06]","[337, 117, 291, 8]",69
8695020,['Solar'],[100.0],[182],69
8695021,"['Vivienda', 'Deportivo']","[17.24, 82.76]","[197, 946]",69
8696001,"['Vivienda', 'Garaje Cerrado']","[92.04, 7.96]","[520, 45]",69
8696002,"['Vivienda', 'Garaje Cerrado']","[81.4, 18.6]","[1330, 304]",69
8696003,"['Vivienda', 'Garaje Cerrado']","[83.0, 17.0]","[835, 171]",69
8696004,['Industrial'],[100.0],[18],69
8696005,['Vivienda'],[100.0],[2374],69
8696006,"['Vivienda', 'Trastero', 'Terraza']","[88.07, 11.3, 0.64]","[2760, 354, 20]",69
8696007,"['Vivienda', 'Local Comercial', 'Almacen']","[60.36, 19.82, 19.82]","[1020, 335, 335]",69
8696008,"['Vivienda', 'Garaje Cerrado']","[73.91, 26.09]","[408, 144]",69
8696009,"['Vivienda', 'Trastero', 'Almacen']","[76.94, 9.01, 14.05]","[427, 50, 78]",69
8696010,"['Vivienda', 'Local Comercial']","[64.66, 35.34]","[644, 352]",69
8696011,"['Vivienda', 'Trastero', 'Garaje Cerrado', 'Plaza Parking']","[81.17, 8.45, 6.94, 3.44]","[2689, 280, 230, 114]",69
8696012,"['Vivienda', 'Local Comercial']","[96.39, 3.61]","[2750, 103]",69
8696015,"['Garaje Cerrado', 'Deportivo', 'Vivienda', 'Trastero', 'Plaza Parking']","[7.61, 9.46, 68.59, 11.02, 3.33]","[185, 230, 1668, 268, 81]",69
8696016,['Garaje Cerrado'],[100.0],[1528],69
8696017,"['Vivienda', 'Trastero', 'Garaje Cerrado']","[76.04, 8.33, 15.63]","[438, 48, 90]",69
8696018,"['Vivienda', 'Trastero', 'Local Comercial']","[61.44, 15.96, 22.6]","[435, 113, 160]",69
8696019,"['Trastero', 'Vivienda']","[44.26, 55.74]","[81, 102]",69
8696020,"['Vivienda', 'Garaje Cerrado', 'Almacen']","[80.0, 8.0, 12.0]","[1020, 102, 153]",69
8696021,"['Vivienda', 'Plaza Parking', 'Local Comercial', 'Trastero', 'Oficina']","[60.71, 7.51, 22.93, 2.41, 6.44]","[5160, 638, 1949, 205, 547]",69
8696022,"['Vivienda', 'Local Comercial']","[76.31, 23.69]","[979, 304]",69
8696023,"['Vivienda', 'Local Comercial', 'Trastero', 'Garaje Cerrado']","[70.62, 20.5, 2.04, 6.83]","[589, 171, 17, 57]",69
8696024,"['Vivienda', 'Local Comercial']","[91.97, 8.03]","[2017, 176]",69
8696025,"['Local Comercial', 'Vivienda', 'Hosteleria', 'Trastero']","[10.93, 84.28, 3.65, 1.13]","[338, 2606, 113, 35]",69
8696026,"['Vivienda', 'Local Comercial', 'Trastero', 'Almacen']","[81.59, 13.71, 2.42, 2.28]","[1250, 210, 37, 35]",69
8696027,"['Vivienda', 'Local Comercial']","[82.89, 17.11]","[1056, 218]",69
8696028,"['Vivienda', 'Local Comercial']","[78.01, 21.99]","[1213, 342]",69
8696029,"['Vivienda', 'Local Comercial']","[82.84, 17.16]","[1318, 273]",69
8696030,"['Garaje Cerrado', 'Local Comercial', 'Vivienda', 'Trastero']","[46.75, 10.17, 39.05, 4.03]","[2413, 525, 2016, 208]",69
8696031,"['Vivienda', 'Plaza Parking', 'Local Comercial', 'Garaje Cerrado']","[78.98, 1.77, 18.77, 0.47]","[5167, 116, 1228, 31]",69
